#fuzzer,benchmark,driver,run,execs_done,fuzz_time
ffd,openssl_6_5,client,3,226545,511
ffd,openssl_6_5,client,1,68582,512
ffd,openssl_6_5,client,8,96495,509
ffd,openssl_6_5,client,6,56125,509
ffd,openssl_6_5,client,9,197667,510
ffd,openssl_6_5,client,2,96615,511
ffd,openssl_6_5,client,5,276815,511
ffd,openssl_6_5,client,7,92284,510
ffd,openssl_6_5,client,4,186032,512
ffd,sqlite3_18_1,sqlite3_fuzz,0,23825,0
ffd,sqlite3_18_1,sqlite3_fuzz,3,23936,0
ffd,sqlite3_18_1,sqlite3_fuzz,1,23788,0
ffd,sqlite3_18_1,sqlite3_fuzz,8,23899,0
ffd,sqlite3_18_1,sqlite3_fuzz,6,23899,0
ffd,sqlite3_18_1,sqlite3_fuzz,9,25394,0
ffd,sqlite3_18_1,sqlite3_fuzz,2,25468,0
ffd,sqlite3_18_1,sqlite3_fuzz,5,23862,0
ffd,sqlite3_18_1,sqlite3_fuzz,7,23825,0
ffd,sqlite3_18_1,sqlite3_fuzz,4,25542,0
ffd,openssl_16_6,x509,0,483990,577
ffd,openssl_16_6,x509,3,345069,577
ffd,openssl_16_6,x509,1,414966,577
ffd,openssl_16_6,x509,8,314406,577
ffd,openssl_16_6,x509,6,422864,577
ffd,openssl_16_6,x509,9,309976,577
ffd,openssl_16_6,x509,2,136343,575
ffd,openssl_16_6,x509,5,409355,576
ffd,openssl_16_6,x509,7,166664,577
ffd,openssl_16_6,x509,4,369956,577
ffd,openssl_20_3,bignum,0,21313,596
ffd,openssl_20_3,bignum,3,31050,596
ffd,openssl_20_3,bignum,1,2655,596
ffd,openssl_20_3,bignum,8,52022,597
ffd,openssl_20_3,bignum,6,27007,597
ffd,openssl_20_3,bignum,9,2611,597
ffd,openssl_20_3,bignum,2,2954,597
ffd,openssl_20_3,bignum,5,3155,596
ffd,openssl_20_3,bignum,7,13178,596
ffd,openssl_20_3,bignum,4,26981,596
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,0,1031140,525
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,3,1031462,524
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,1,1037689,525
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,8,1046239,524
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,6,1013908,525
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,9,1051881,525
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,2,1035665,524
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,5,1005896,525
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,7,923999,523
ffd,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,4,1026098,523
ffd,openssl_18_5,client,0,97585,507
ffd,openssl_18_5,client,3,324674,509
ffd,openssl_18_5,client,1,85198,508
ffd,openssl_18_5,client,8,269056,509
ffd,openssl_18_5,client,6,88527,509
ffd,openssl_18_5,client,9,276258,510
ffd,openssl_18_5,client,2,97731,509
ffd,openssl_18_5,client,5,172328,510
ffd,openssl_18_5,client,7,97086,509
ffd,openssl_18_5,client,4,97940,509
ffd,openssl_20_4,server,0,25325,450
ffd,openssl_20_4,server,3,24995,450
ffd,openssl_20_4,server,1,25383,451
ffd,openssl_20_4,server,8,25291,449
ffd,openssl_20_4,server,6,25024,449
ffd,openssl_20_4,server,9,25388,449
ffd,openssl_20_4,server,2,23875,451
ffd,openssl_20_4,server,5,20173,449
