#fuzzer,benchmark,driver,run,execs_done,fuzz_time
afl,sqlite3_18_1,sqlite3_fuzz,4,27250,0
afl,openssl_16_6,x509,0,484441,592
afl,openssl_16_6,x509,3,906414,592
afl,openssl_16_6,x509,1,535952,592
afl,openssl_16_6,x509,8,979019,592
afl,openssl_16_6,x509,6,260491,592
afl,openssl_16_6,x509,9,895026,591
afl,openssl_16_6,x509,2,920742,591
afl,openssl_16_6,x509,5,529704,592
afl,openssl_16_6,x509,7,519248,592
afl,openssl_16_6,x509,4,893283,592
afl,openssl_20_3,bignum,0,1473738,596
afl,openssl_20_3,bignum,3,1488841,596
afl,openssl_20_3,bignum,1,1520133,596
afl,openssl_20_3,bignum,8,1491643,596
afl,openssl_20_3,bignum,6,1128125,596
afl,openssl_20_3,bignum,9,781778,596
afl,openssl_20_3,bignum,2,1517030,596
afl,openssl_20_3,bignum,5,1452397,596
afl,openssl_20_3,bignum,7,711531,597
afl,openssl_20_3,bignum,4,1473207,596
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,0,1519984,574
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,3,1401793,571
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,1,1467037,574
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,8,1395000,570
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,6,1348402,568
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,9,1365877,566
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,2,1385154,569
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,5,1410040,572
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,7,1431874,571
afl,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,4,1382981,568
afl,openssl_18_5,client,0,276561,556
afl,openssl_18_5,client,3,277077,556
afl,openssl_18_5,client,1,254068,556
afl,openssl_18_5,client,8,253785,554
afl,openssl_18_5,client,6,348764,555
afl,openssl_18_5,client,9,254200,553
afl,openssl_18_5,client,2,251597,555
afl,openssl_18_5,client,5,275303,556
afl,openssl_18_5,client,7,274662,556
afl,openssl_18_5,client,4,274345,556
afl,openssl_20_4,server,0,77259,522
afl,openssl_20_4,server,3,79750,523
afl,openssl_20_4,server,1,77674,525
afl,openssl_20_4,server,8,78988,524
afl,openssl_20_4,server,6,76673,523
afl,openssl_20_4,server,9,77471,523
afl,openssl_20_4,server,2,74524,515
afl,openssl_20_4,server,5,77987,524
afl,openssl_20_4,server,7,77352,524
afl,openssl_20_4,server,4,79997,524
afl,openssl_9_1,asn1,0,82423,508
afl,openssl_9_1,asn1,3,82245,507
afl,openssl_9_1,asn1,1,82704,508
afl,openssl_9_1,asn1,8,82032,505
afl,openssl_9_1,asn1,6,81209,507
afl,openssl_9_1,asn1,9,82150,504
afl,openssl_9_1,asn1,2,82302,507
afl,openssl_9_1,asn1,5,82830,508
afl,openssl_9_1,asn1,7,82677,507
afl,openssl_9_1,asn1,4,82746,508
