#fuzzer,benchmark,driver,run,execs_done,fuzz_time
tunefuzz,sqlite3_18_1,sqlite3_fuzz,5,53252,0
tunefuzz,sqlite3_18_1,sqlite3_fuzz,7,53296,0
tunefuzz,sqlite3_18_1,sqlite3_fuzz,4,54472,0
tunefuzz,openssl_16_6,x509,0,5271571,586
tunefuzz,openssl_16_6,x509,3,5211054,586
tunefuzz,openssl_16_6,x509,1,5483144,586
tunefuzz,openssl_16_6,x509,8,5276706,586
tunefuzz,openssl_16_6,x509,6,5437322,586
tunefuzz,openssl_16_6,x509,9,4772982,586
tunefuzz,openssl_16_6,x509,2,5106570,586
tunefuzz,openssl_16_6,x509,5,5400116,586
tunefuzz,openssl_16_6,x509,7,4903651,586
tunefuzz,openssl_16_6,x509,4,5297049,586
tunefuzz,openssl_20_3,bignum,0,109476,586
tunefuzz,openssl_20_3,bignum,3,68111,586
tunefuzz,openssl_20_3,bignum,1,100192,586
tunefuzz,openssl_20_3,bignum,8,26531,586
tunefuzz,openssl_20_3,bignum,6,65956,586
tunefuzz,openssl_20_3,bignum,9,116789,586
tunefuzz,openssl_20_3,bignum,2,102210,586
tunefuzz,openssl_20_3,bignum,5,104584,586
tunefuzz,openssl_20_3,bignum,7,76381,586
tunefuzz,openssl_20_3,bignum,4,73526,586
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,0,1146791,515
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,3,1092910,514
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,1,886953,515
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,8,1048570,513
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,6,834744,511
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,9,1065458,514
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,2,1105015,514
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,5,732961,514
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,7,927802,514
tunefuzz,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,4,614163,514
tunefuzz,openssl_18_5,client,0,171114,501
tunefuzz,openssl_18_5,client,3,195652,505
tunefuzz,openssl_18_5,client,1,108994,505
tunefuzz,openssl_18_5,client,8,220595,505
tunefuzz,openssl_18_5,client,6,235096,505
tunefuzz,openssl_18_5,client,9,167546,505
tunefuzz,openssl_18_5,client,2,99435,501
tunefuzz,openssl_18_5,client,5,167017,505
tunefuzz,openssl_18_5,client,7,161436,505
tunefuzz,openssl_18_5,client,4,195932,505
tunefuzz,openssl_20_4,server,0,49560,446
tunefuzz,openssl_20_4,server,3,20747,447
tunefuzz,openssl_20_4,server,1,44292,446
tunefuzz,openssl_20_4,server,8,42675,442
tunefuzz,openssl_20_4,server,6,31788,447
tunefuzz,openssl_20_4,server,9,28946,439
tunefuzz,openssl_20_4,server,2,25012,443
tunefuzz,openssl_20_4,server,5,48677,447
tunefuzz,openssl_20_4,server,7,19821,447
tunefuzz,openssl_20_4,server,4,33563,433
tunefuzz,openssl_9_1,asn1,0,43033,464
tunefuzz,openssl_9_1,asn1,3,99901,466
tunefuzz,openssl_9_1,asn1,1,58526,466
tunefuzz,openssl_9_1,asn1,8,73467,466
tunefuzz,openssl_9_1,asn1,6,51082,466
tunefuzz,openssl_9_1,asn1,9,45455,466
tunefuzz,openssl_9_1,asn1,2,57914,465
tunefuzz,openssl_9_1,asn1,5,42752,466
tunefuzz,openssl_9_1,asn1,7,34477,466
tunefuzz,openssl_9_1,asn1,4,40863,462
